"Year","Month","Day","Temperature","Relative_humidity","Wind_direction","Wind_speed","Gust_speed","Precipitation","PAR","Date"
2020,6,10,72.8628402777778,64.6,266.197222222222,7.73694444444444,12.863125,0.056,671.095833333333,"6/10/2020"
2020,6,11,75.4839027777778,55.28125,109.059722222222,3.96104166666667,7.81944444444444,0,672.727777777778,"6/11/2020"
2020,6,12,76.9562152777778,58.2326388888889,38.1277777777778,4.32180555555556,8.23402777777778,0,660.540277777778,"6/12/2020"
2020,6,13,79.2855694444444,58.8895833333333,60.2347222222222,3.80013888888889,7.31569444444444,0,650.540277777778,"6/13/2020"
2020,6,14,80.1464236111111,63.5145833333333,61.7131944444444,3.00479166666667,5.83256944444444,0,653.439583333333,"6/14/2020"
2020,6,15,81.6555208333333,68.4645833333333,107.065277777778,1.8,4.16958333333333,0,626.35625,"6/15/2020"
2020,6,16,78.6837152777778,73.4423611111111,78.0326388888889,3.79555555555556,6.88138888888889,0,598.526388888889,"6/16/2020"
2020,6,17,77.4056319444445,68.61875,103.597916666667,1.99159722222222,4.66076388888889,0,626.338888888889,"6/17/2020"
2020,6,18,78.1668958333333,69.7923611111111,163.75,2.15597222222222,5.05930555555556,0,540.036805555556,"6/18/2020"
2020,6,19,80.2600277777778,70.3430555555556,181.009027777778,2.05430555555556,5.13006944444444,0,600.73125,"6/19/2020"
2020,6,20,79.4983611111111,74.8784722222222,205.120138888889,3.23993055555556,7.32611111111111,0,486.616666666667,"6/20/2020"
2020,6,21,79.9545347222222,83.0263888888889,207.232638888889,3.47902777777778,7.27284722222222,0.056,412.710416666667,"6/21/2020"
2020,6,22,78.4998194444444,86.4097222222222,178.98125,4.79263888888889,9.77520833333333,0.039,460.314583333333,"6/22/2020"
2020,6,23,78.3679722222222,83.5104166666667,153.843055555556,4.08944444444444,7.7025,0,419.724305555556,"6/23/2020"
2020,6,24,76.1625902777778,88.0409722222222,125.834722222222,2.16430555555556,5.176875,0,396.755555555556,"6/24/2020"
2020,6,25,74.4069375,93.6652777777778,141.036805555556,2.849375,6.42277777777778,0.016,239.863194444444,"6/25/2020"
2020,6,26,76.3190763888889,93.0034722222222,161.065972222222,2.27055555555556,6.93284722222222,0.464,216.061111111111,"6/26/2020"
2020,6,27,81.6867361111111,82.7618055555556,199.014583333333,3.60819444444444,8.73534722222222,0,519.203472222222,"6/27/2020"
2020,6,28,79.9882361111111,86.6180555555556,174.706944444444,4.16006944444444,9.76326388888889,0.298,509.759027777778,"6/28/2020"
2020,6,29,80.9329513888889,87.3041666666667,175.880555555556,3.59013888888889,9.35548611111111,0.008,332.363194444444,"6/29/2020"
2020,6,30,82.3371319444445,82.6048611111111,191.220833333333,4.55041666666667,10.4811111111111,0,475.054166666667,"6/30/2020"
2020,7,1,83.6495486111111,80.1916666666667,201.204166666667,3.79965277777778,8.18784722222222,0,514.863194444445,"7/1/2020"
2020,7,2,83.1220277777778,81.3618055555555,218.624305555556,3.06111111111111,6.07618055555556,0,515.384027777778,"7/2/2020"
2020,7,3,75.6026111111111,91.5701388888889,188.413888888889,2.41840277777778,5.41576388888889,1.174,216.66875,"7/3/2020"
2020,7,4,79.2781180555556,83.5152777777778,211.383333333333,2.34805555555556,5.07,0,596.443055555556,"7/4/2020"
2020,7,5,76.9521944444444,89.7229166666667,152.617361111111,1.51888888888889,3.92451388888889,0.717,382.797222222222,"7/5/2020"
2020,7,6,76.6983333333333,94.1104166666667,115.738888888889,1.04868055555556,2.73930555555556,1.915,301.2,"7/6/2020"
2020,7,7,75.7863194444444,93.8069444444444,179.355555555556,0.559027777777778,2.1475,1.347,288.873611111111,"7/7/2020"
2020,7,8,80.2805069444444,92.0291666666667,205.7125,2.31597222222222,5.53513888888889,0.032,413.578472222222,"7/8/2020"
2020,7,9,82.6522013888889,84.3118055555556,222.868055555556,3.85270833333333,7.47652777777778,0.008,604.272916666667,"7/9/2020"
2020,7,10,83.8342013888889,83.6263888888889,253.710416666667,2.94236111111111,5.60166666666667,0,575.2625,"7/10/2020"
2020,7,11,85.055625,81.5229166666667,258.366666666667,2.10527777777778,4.28354166666667,0,570.401388888889,"7/11/2020"
2020,7,12,84.0389513888889,74.1986111111111,268.504861111111,4.44472222222222,8.04944444444445,0,594.0125,"7/12/2020"
2020,7,13,83.4675833333333,80.3513888888889,170.658333333333,1.81125,4.08993055555556,0,484.411805555556,"7/13/2020"
2020,7,14,85.0530416666667,74.2791666666667,158.114583333333,2.10916666666667,5.29465277777778,0,592.172222222222,"7/14/2020"
2020,7,15,84.0118055555556,78.6979166666667,201.794444444444,3.74083333333333,8.27423611111111,0,561.477777777778,"7/15/2020"
2020,7,16,84.7095347222222,75.41875,183.497916666667,3.00659722222222,5.94319444444444,0,626.338888888889,"7/16/2020"
2020,7,17,80.9815277777778,79.3041666666667,123.817361111111,2.06694444444444,3.95048611111111,0,562.884027777778,"7/17/2020"
2020,7,18,83.2249652777778,75.2041666666667,143.515277777778,1.31861111111111,3.03263888888889,0,522.779861111111,"7/18/2020"
2020,7,19,83.1707708333333,76.2076388888889,163.455555555556,1.68638888888889,4.02631944444444,0,539.915277777778,"7/19/2020"
2020,7,20,82.4985347222222,78.8166666666667,159.892361111111,1.38527777777778,2.91458333333333,0,533.057638888889,"7/20/2020"
2020,7,21,79.2501527777778,87.0020833333333,148.903472222222,2.34006944444444,4.60520833333333,0,336.252083333333,"7/21/2020"
2020,7,22,76.9193055555556,92.5895833333333,124.159722222222,1.66777777777778,4.27756944444444,1.507,324.620138888889,"7/22/2020"
2020,7,23,82.1260347222222,82.0618055555556,74.2875,3.98645833333333,7.17902777777778,0,588.3875,"7/23/2020"
2020,7,24,79.6531319444444,87.8444444444444,82.3555555555556,5.17986111111111,8.97333333333333,0.339,467.502083333333,"7/24/2020"
2020,7,25,79.0885138888889,88.2895833333333,96.0486111111111,4.49618055555556,8.51993055555556,0,533.873611111111,"7/25/2020"
2020,7,26,77.83125,89.30625,122.084722222222,1.48319444444444,4.16763888888889,0.032,407.033333333333,"7/26/2020"
2020,7,27,78.0153263888889,86.5479166666667,109.86875,1.24458333333333,3.36902777777778,0.079,488.54375,"7/27/2020"
2020,7,28,80.2989930555556,84.3395833333333,121.830555555556,1.4825,3.91305555555556,0,568.318055555556,"7/28/2020"
2020,7,29,81.5122013888889,82.8916666666667,212.427083333333,3.74902777777778,8.00347222222222,0,513.960416666667,"7/29/2020"
2020,7,30,82.0324722222222,83.6263888888889,219.74375,6.49763888888889,11.5907638888889,0,389.134027777778,"7/30/2020"
2020,7,31,73.7435555555556,94.6819444444444,219.618055555556,4.98708333333333,9.281875,1.789,114.863194444444,"7/31/2020"
2020,8,1,77.5248194444444,79.8902777777778,277.796527777778,3.41951388888889,6.99444444444444,0,608.404861111111,"8/1/2020"
2020,8,2,78.877375,73.4736111111111,240.890277777778,2.38527777777778,4.699375,0,596.599305555556,"8/2/2020"
2020,8,3,80.9014055299539,69.2912442396313,277.647926267281,4.34405529953917,7.76940092165899,0,653.792165898618,"8/3/2020"
2020,8,4,78.8494305555556,68.6739583333333,236.119097222222,3.43368055555556,6.80652777777778,0,602.311111111111,"8/4/2020"
2020,8,5,76.1849444444444,82.5302083333333,117.483680555556,2.2575,4.80430555555556,0,360.401388888889,"8/5/2020"
2020,8,6,77.9959756944444,76.5079861111111,39.3166666666667,2.19798611111111,4.71861111111111,0,567.675694444445,"8/6/2020"
2020,8,7,79.2096770833333,77.6045138888889,86.4159722222222,1.74798611111111,3.95479166666667,0,478.769444444444,"8/7/2020"
2020,8,8,82.15353125,77.1125,140.788888888889,1.10625,3.05284722222222,0,555.436111111111,"8/8/2020"
2020,8,9,82.7039965277778,78.6756944444444,220.246527777778,2.73472222222222,5.58930555555556,0,583.752083333333,"8/9/2020"
2020,8,10,82.9408645833333,78.2565972222222,216.973611111111,3.04027777777778,6.26708333333333,0,589.689583333333,"8/10/2020"
2020,8,11,83.3925972222222,76.5763888888889,207.521875,4.159375,7.67850694444444,0,611.026388888889,"8/11/2020"
2020,8,12,76.76125,92.0454861111111,136.266319444444,2.38131944444444,5.4346875,0.24,166.252083333333,"8/12/2020"
